Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
BBVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,3.5,
COMPARTAMOS BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,3.3,
CMAC TRUJILLO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,3.2,
CMAC PIURA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,3,
CMAC HUANCAYO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,2.85,
BN. SANTANDER CONS.,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,2.8,
BANCOM,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,2.75,
ALFIN BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,2.5,
CMAC MAYNAS,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,1.75,
CMAC AREQUIPA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,1.7,
FINANC. PROEMPRESA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,1.6,
BANBIF,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,1.4,
MIBANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,1.15,
BANCO PICHINCHA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,1,
SCOTIABANK PERU,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,0.75,
INTERBANK,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,0.5,
BANCO DE CREDITO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,24-06-2025,,,,,0.2,
FINANCIERA EFECTIVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,5.4,
BANCO RIPLEY,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,4.25,
FINANC. PROEMPRESA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,4.2,
BANCO FALABELLA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,4,
BBVA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,3.5,
CMAC TRUJILLO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,3.5,
COMPARTAMOS BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,3.4,
CMAC PIURA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,3,
CMAC HUANCAYO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,2.95,
BN. SANTANDER CONS.,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,2.8,
BANCOM,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,2.75,
ALFIN BANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,2.5,
CMAC MAYNAS,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,1.75,
CMAC AREQUIPA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,1.7,
BANBIF,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,1.4,
MIBANCO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,1.15,
BANCO PICHINCHA,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,1,
SCOTIABANK PERU,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,0.75,
INTERBANK,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,0.5,
BANCO DE CREDITO,,CALLAO,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,24-06-2025,,,,,0.25,
