Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
FINANC. PROEMPRESA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.25,
BANCO DE CREDITO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.2,
CMAC ICA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.15,
FINANCIERA CONFIANZA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.01,
CMAC CUSCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,29-07-2025,,,,,0.01,
SCOTIABANK PERU,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.95,
BN. SANTANDER CONS.,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.8,
CRAC LOS ANDES,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.5,
CMAC HUANCAYO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.4,
CMAC AREQUIPA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.35,
MIBANCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.35,
CMAC PIURA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.3,
INTERBANK,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.3,
BANCO DE CREDITO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.25,
FINANC. PROEMPRESA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.25,
CMAC ICA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.15,
CMAC TRUJILLO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.11,
CMAC CUSCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.1,
FINANCIERA CONFIANZA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,29-07-2025,,,,,0.01,
SCOTIABANK PERU,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.95,
BN. SANTANDER CONS.,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.8,
CRAC LOS ANDES,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.5,
CMAC HUANCAYO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.35,
MIBANCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.35,
CMAC PIURA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.3,
INTERBANK,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.3,
CMAC AREQUIPA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.3,
FINANC. PROEMPRESA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.25,
BANCO DE CREDITO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.2,
CMAC ICA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.15,
CMAC TRUJILLO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.11,
FINANCIERA CONFIANZA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.01,
CMAC CUSCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,29-07-2025,,,,,0.01,
FINANCIERA EFECTIVA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,5.25,
CRAC LOS ANDES,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,4,
FINANCIERA CONFIANZA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3.5,
CMAC TRUJILLO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3.2,
CMAC PIURA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3,
CMAC ICA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,3,
CMAC HUANCAYO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.85,
BN. SANTANDER CONS.,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.8,
CMAC CUSCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.6,
FINANC. PROEMPRESA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.8,
CMAC AREQUIPA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.7,
MIBANCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.15,
BANCO PICHINCHA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,0.75,
INTERBANK,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO DE CREDITO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,0.2,
FINANCIERA EFECTIVA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,5.25
CRAC LOS ANDES,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,4
FINANCIERA CONFIANZA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.5
CMAC PIURA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3
CMAC ICA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3
CMAC HUANCAYO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.85
BN. SANTANDER CONS.,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.8
CMAC CUSCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.6
FINANC. PROEMPRESA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.8
CMAC AREQUIPA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.7
MIBANCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.15
SCOTIABANK PERU,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,0.75
INTERBANK,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,0.5
BANCO DE CREDITO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,0.25
FINANCIERA EFECTIVA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,5.25,
CRAC LOS ANDES,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,4,
FINANCIERA CONFIANZA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.5,
CMAC TRUJILLO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.2,
CMAC PIURA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3,
CMAC ICA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3,
CMAC HUANCAYO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.85,
BN. SANTANDER CONS.,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.8,
CMAC CUSCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.6,
CMAC AREQUIPA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.7,
FINANC. PROEMPRESA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.6,
MIBANCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.15,
SCOTIABANK PERU,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,0.75,
INTERBANK,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO DE CREDITO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,0.2,
FINANCIERA EFECTIVA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,5.25,
FINANC. PROEMPRESA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4.2,
CRAC LOS ANDES,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4,
FINANCIERA CONFIANZA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.5,
CMAC TRUJILLO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.5,
CMAC ICA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.1,
CMAC PIURA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3,
CMAC HUANCAYO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.95,
BN. SANTANDER CONS.,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.8,
CMAC CUSCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.6,
CMAC AREQUIPA,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1.7,
MIBANCO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1.15,
SCOTIABANK PERU,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,0.75,
INTERBANK,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO DE CREDITO,,APURIMAC,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,0.25,
BANCO FALABELLA,1.5,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC AREQUIPA,0.25,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
MIBANCO,0.25,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANBIF,0.2,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
INTERBANK,0.2,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
SCOTIABANK PERU,0.15,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO DE CREDITO,0.1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANC. PROEMPRESA,0.1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC ICA,0.1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC TACNA,0.05,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC CUSCO,0.01,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
ALFIN BANCO,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BBVA,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC PIURA,-1.03,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCOM,-1.31,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO PICHINCHA,2.25,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCOM,0.5,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC TACNA,0.2,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO GNB,0.2,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC PIURA,0.15,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMCP LIMA,0.15,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC AREQUIPA,0.15,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO RIPLEY,0.1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANC. PROEMPRESA,0.1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC HUANCAYO,0.1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CRAC LOS ANDES,0.08,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANCIERA CONFIANZA,0.01,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
COMPARTAMOS BANCO,0.01,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANBIF,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CRAC INCASUR,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO DE CREDITO,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BBVA,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO FALABELLA,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BN. SANTANDER CONS.,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
INTERBANK,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
SCOTIABANK PERU,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC ICA,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
MIBANCO,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO RIPLEY,4.8,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO FALABELLA,4,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
FINANC. PROEMPRESA,1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
MIBANCO,1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANBIF,0.8,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
INTERBANK,0.5,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC AREQUIPA,0.3,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC CUSCO,0.3,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
BANCO DE CREDITO,0.25,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
SCOTIABANK PERU,0.25,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC ICA,0.2,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
CMAC TACNA,0.1,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
ALFIN BANCO,0,AREQUIPA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,29-07-2025,,,,,,
