fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2026-05-26,Moneda Nacional (TAMN+2),18.34,porcentaje,anual,SBS
2026-05-26,Moneda Extranjera (TAMEX),9.33,porcentaje,anual,SBS
2026-05-27,Moneda Nacional (TAMN),16.48,porcentaje,anual,SBS
2026-05-27,Moneda Nacional (TAMN+1),17.48,porcentaje,anual,SBS
2026-05-27,Moneda Nacional (TAMN+2),18.48,porcentaje,anual,SBS
2026-05-27,Moneda Extranjera (TAMEX),9.21,porcentaje,anual,SBS
2026-05-28,Moneda Nacional (TAMN),16.5,porcentaje,anual,SBS
2026-05-28,Moneda Nacional (TAMN+1),17.5,porcentaje,anual,SBS
2026-05-28,Moneda Nacional (TAMN+2),18.5,porcentaje,anual,SBS
2026-05-28,Moneda Extranjera (TAMEX),9.38,porcentaje,anual,SBS
2026-05-29,Moneda Nacional (TAMN),16.49,porcentaje,anual,SBS
2026-05-29,Moneda Nacional (TAMN+1),17.49,porcentaje,anual,SBS
2026-05-29,Moneda Nacional (TAMN+2),18.49,porcentaje,anual,SBS
2026-05-29,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-05-30,Moneda Nacional (TAMN),16.46,porcentaje,anual,SBS
2026-05-30,Moneda Nacional (TAMN+1),17.46,porcentaje,anual,SBS
2026-05-30,Moneda Nacional (TAMN+2),18.46,porcentaje,anual,SBS
2026-05-30,Moneda Extranjera (TAMEX),9.39,porcentaje,anual,SBS
2026-05-31,Moneda Nacional (TAMN),16.46,porcentaje,anual,SBS
2026-05-31,Moneda Nacional (TAMN+1),17.46,porcentaje,anual,SBS
2026-05-31,Moneda Nacional (TAMN+2),18.46,porcentaje,anual,SBS
2026-05-31,Moneda Extranjera (TAMEX),9.39,porcentaje,anual,SBS
2026-06-01,Moneda Nacional (TAMN),16.46,porcentaje,anual,SBS
2026-06-01,Moneda Nacional (TAMN+1),17.46,porcentaje,anual,SBS
2026-06-01,Moneda Nacional (TAMN+2),18.46,porcentaje,anual,SBS
2026-06-01,Moneda Extranjera (TAMEX),9.39,porcentaje,anual,SBS
2026-06-02,Moneda Nacional (TAMN),16.45,porcentaje,anual,SBS
2026-06-02,Moneda Nacional (TAMN+1),17.45,porcentaje,anual,SBS
2026-06-02,Moneda Nacional (TAMN+2),18.45,porcentaje,anual,SBS
2026-06-02,Moneda Extranjera (TAMEX),9.44,porcentaje,anual,SBS
2026-06-03,Moneda Nacional (TAMN),16.45,porcentaje,anual,SBS
2026-06-03,Moneda Nacional (TAMN+1),17.45,porcentaje,anual,SBS
2026-06-03,Moneda Nacional (TAMN+2),18.45,porcentaje,anual,SBS
2026-06-03,Moneda Extranjera (TAMEX),9.43,porcentaje,anual,SBS
2026-06-04,Moneda Nacional (TAMN),16.43,porcentaje,anual,SBS
2026-06-04,Moneda Nacional (TAMN+1),17.43,porcentaje,anual,SBS
2026-06-04,Moneda Nacional (TAMN+2),18.43,porcentaje,anual,SBS
2026-06-04,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-06-05,Moneda Nacional (TAMN),16.43,porcentaje,anual,SBS
2026-06-05,Moneda Nacional (TAMN+1),17.43,porcentaje,anual,SBS
2026-06-05,Moneda Nacional (TAMN+2),18.43,porcentaje,anual,SBS
2026-06-05,Moneda Extranjera (TAMEX),9.39,porcentaje,anual,SBS
2026-06-06,Moneda Nacional (TAMN),16.4,porcentaje,anual,SBS
2026-06-06,Moneda Nacional (TAMN+1),17.4,porcentaje,anual,SBS
2026-06-06,Moneda Nacional (TAMN+2),18.4,porcentaje,anual,SBS
2026-06-06,Moneda Extranjera (TAMEX),9.41,porcentaje,anual,SBS
2026-06-07,Moneda Nacional (TAMN),16.4,porcentaje,anual,SBS
2026-06-07,Moneda Nacional (TAMN+1),17.4,porcentaje,anual,SBS
2026-06-07,Moneda Nacional (TAMN+2),18.4,porcentaje,anual,SBS
2026-06-07,Moneda Extranjera (TAMEX),9.41,porcentaje,anual,SBS
2026-06-08,Moneda Nacional (TAMN),16.4,porcentaje,anual,SBS
2026-06-08,Moneda Nacional (TAMN+1),17.4,porcentaje,anual,SBS
2026-06-08,Moneda Nacional (TAMN+2),18.4,porcentaje,anual,SBS
2026-06-08,Moneda Extranjera (TAMEX),9.41,porcentaje,anual,SBS
2026-06-09,Moneda Nacional (TAMN),16.34,porcentaje,anual,SBS
2026-06-09,Moneda Nacional (TAMN+1),17.34,porcentaje,anual,SBS
2026-06-09,Moneda Nacional (TAMN+2),18.34,porcentaje,anual,SBS
2026-06-09,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-06-10,Moneda Nacional (TAMN),16.43,porcentaje,anual,SBS
2026-06-10,Moneda Nacional (TAMN+1),17.43,porcentaje,anual,SBS
2026-06-10,Moneda Nacional (TAMN+2),18.43,porcentaje,anual,SBS
2026-06-10,Moneda Extranjera (TAMEX),9.44,porcentaje,anual,SBS
2026-06-11,Moneda Nacional (TAMN),16.44,porcentaje,anual,SBS
2026-06-11,Moneda Nacional (TAMN+1),17.44,porcentaje,anual,SBS
2026-06-11,Moneda Nacional (TAMN+2),18.44,porcentaje,anual,SBS
2026-06-11,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-06-12,Moneda Nacional (TAMN),16.48,porcentaje,anual,SBS
2026-06-12,Moneda Nacional (TAMN+1),17.48,porcentaje,anual,SBS
2026-06-12,Moneda Nacional (TAMN+2),18.48,porcentaje,anual,SBS
2026-06-12,Moneda Extranjera (TAMEX),9.42,porcentaje,anual,SBS
2026-06-13,Moneda Nacional (TAMN),16.5,porcentaje,anual,SBS
2026-06-13,Moneda Nacional (TAMN+1),17.5,porcentaje,anual,SBS
2026-06-13,Moneda Nacional (TAMN+2),18.5,porcentaje,anual,SBS
2026-06-13,Moneda Extranjera (TAMEX),9.41,porcentaje,anual,SBS
2026-06-14,Moneda Nacional (TAMN),16.5,porcentaje,anual,SBS
2026-06-14,Moneda Nacional (TAMN+1),17.5,porcentaje,anual,SBS
2026-06-14,Moneda Nacional (TAMN+2),18.5,porcentaje,anual,SBS
2026-06-14,Moneda Extranjera (TAMEX),9.41,porcentaje,anual,SBS
2026-06-15,Moneda Nacional (TAMN),16.5,porcentaje,anual,SBS
2026-06-15,Moneda Nacional (TAMN+1),17.5,porcentaje,anual,SBS
2026-06-15,Moneda Nacional (TAMN+2),18.5,porcentaje,anual,SBS
2026-06-15,Moneda Extranjera (TAMEX),9.41,porcentaje,anual,SBS
2026-06-16,Moneda Nacional (TAMN),16.54,porcentaje,anual,SBS
2026-06-16,Moneda Nacional (TAMN+1),17.54,porcentaje,anual,SBS
2026-06-16,Moneda Nacional (TAMN+2),18.54,porcentaje,anual,SBS
2026-06-16,Moneda Extranjera (TAMEX),9.42,porcentaje,anual,SBS
2026-06-17,Moneda Nacional (TAMN),16.61,porcentaje,anual,SBS
2026-06-17,Moneda Nacional (TAMN+1),17.61,porcentaje,anual,SBS
2026-06-17,Moneda Nacional (TAMN+2),18.61,porcentaje,anual,SBS
2026-06-17,Moneda Extranjera (TAMEX),9.43,porcentaje,anual,SBS
2026-06-18,Moneda Nacional (TAMN),16.57,porcentaje,anual,SBS
2026-06-18,Moneda Nacional (TAMN+1),17.57,porcentaje,anual,SBS
2026-06-18,Moneda Nacional (TAMN+2),18.57,porcentaje,anual,SBS
2026-06-18,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-06-19,Moneda Nacional (TAMN),16.59,porcentaje,anual,SBS
2026-06-19,Moneda Nacional (TAMN+1),17.59,porcentaje,anual,SBS
2026-06-19,Moneda Nacional (TAMN+2),18.59,porcentaje,anual,SBS
2026-06-19,Moneda Extranjera (TAMEX),9.42,porcentaje,anual,SBS
2026-06-20,Moneda Nacional (TAMN),16.57,porcentaje,anual,SBS
2026-06-20,Moneda Nacional (TAMN+1),17.57,porcentaje,anual,SBS
2026-06-20,Moneda Nacional (TAMN+2),18.57,porcentaje,anual,SBS
2026-06-20,Moneda Extranjera (TAMEX),9.39,porcentaje,anual,SBS
2026-06-21,Moneda Nacional (TAMN),16.57,porcentaje,anual,SBS
2026-06-21,Moneda Nacional (TAMN+1),17.57,porcentaje,anual,SBS
2026-06-21,Moneda Nacional (TAMN+2),18.57,porcentaje,anual,SBS
2026-06-21,Moneda Extranjera (TAMEX),9.39,porcentaje,anual,SBS
2026-06-22,Moneda Nacional (TAMN),16.57,porcentaje,anual,SBS
2026-06-22,Moneda Nacional (TAMN+1),17.57,porcentaje,anual,SBS
2026-06-22,Moneda Nacional (TAMN+2),18.57,porcentaje,anual,SBS
2026-06-22,Moneda Extranjera (TAMEX),9.39,porcentaje,anual,SBS
2026-06-23,Moneda Nacional (TAMN),16.54,porcentaje,anual,SBS
2026-06-23,Moneda Nacional (TAMN+1),17.54,porcentaje,anual,SBS
2026-06-23,Moneda Nacional (TAMN+2),18.54,porcentaje,anual,SBS
2026-06-23,Moneda Extranjera (TAMEX),9.38,porcentaje,anual,SBS
2026-06-24,Moneda Nacional (TAMN),16.57,porcentaje,anual,SBS
2026-06-24,Moneda Nacional (TAMN+1),17.57,porcentaje,anual,SBS
2026-06-24,Moneda Nacional (TAMN+2),18.57,porcentaje,anual,SBS
2026-06-24,Moneda Extranjera (TAMEX),9.32,porcentaje,anual,SBS
2026-06-25,Moneda Nacional (TAMN),16.58,porcentaje,anual,SBS
2026-06-25,Moneda Nacional (TAMN+1),17.58,porcentaje,anual,SBS
2026-06-25,Moneda Nacional (TAMN+2),18.58,porcentaje,anual,SBS
2026-06-25,Moneda Extranjera (TAMEX),9.27,porcentaje,anual,SBS
2026-06-26,Moneda Nacional (TAMN),16.6,porcentaje,anual,SBS
2026-06-26,Moneda Nacional (TAMN+1),17.6,porcentaje,anual,SBS
2026-06-26,Moneda Nacional (TAMN+2),18.6,porcentaje,anual,SBS
2026-06-26,Moneda Extranjera (TAMEX),9.23,porcentaje,anual,SBS
2026-06-27,Moneda Nacional (TAMN),16.63,porcentaje,anual,SBS
2026-06-27,Moneda Nacional (TAMN+1),17.63,porcentaje,anual,SBS
2026-06-27,Moneda Nacional (TAMN+2),18.63,porcentaje,anual,SBS
2026-06-27,Moneda Extranjera (TAMEX),9.31,porcentaje,anual,SBS
2026-06-28,Moneda Nacional (TAMN),16.63,porcentaje,anual,SBS
2026-06-28,Moneda Nacional (TAMN+1),17.63,porcentaje,anual,SBS
2026-06-28,Moneda Nacional (TAMN+2),18.63,porcentaje,anual,SBS
2026-06-28,Moneda Extranjera (TAMEX),9.31,porcentaje,anual,SBS
2026-06-29,Moneda Nacional (TAMN),16.63,porcentaje,anual,SBS
2026-06-29,Moneda Nacional (TAMN+1),17.63,porcentaje,anual,SBS
2026-06-29,Moneda Nacional (TAMN+2),18.63,porcentaje,anual,SBS
2026-06-29,Moneda Extranjera (TAMEX),9.31,porcentaje,anual,SBS
2026-06-30,Moneda Nacional (TAMN),16.63,porcentaje,anual,SBS
2026-06-30,Moneda Nacional (TAMN+1),17.63,porcentaje,anual,SBS
2026-06-30,Moneda Nacional (TAMN+2),18.63,porcentaje,anual,SBS
2026-06-30,Moneda Extranjera (TAMEX),9.31,porcentaje,anual,SBS
2026-07-01,Moneda Nacional (TAMN),16.65,porcentaje,anual,SBS
2026-07-01,Moneda Nacional (TAMN+1),17.65,porcentaje,anual,SBS
2026-07-01,Moneda Nacional (TAMN+2),18.65,porcentaje,anual,SBS
2026-07-01,Moneda Extranjera (TAMEX),9.35,porcentaje,anual,SBS
2026-07-02,Moneda Nacional (TAMN),16.78,porcentaje,anual,SBS
2026-07-02,Moneda Nacional (TAMN+1),17.78,porcentaje,anual,SBS
2026-07-02,Moneda Nacional (TAMN+2),18.78,porcentaje,anual,SBS
2026-07-02,Moneda Extranjera (TAMEX),9.43,porcentaje,anual,SBS
2026-07-03,Moneda Nacional (TAMN),16.69,porcentaje,anual,SBS
2026-07-03,Moneda Nacional (TAMN+1),17.69,porcentaje,anual,SBS
2026-07-03,Moneda Nacional (TAMN+2),18.69,porcentaje,anual,SBS
2026-07-03,Moneda Extranjera (TAMEX),9.36,porcentaje,anual,SBS
2026-07-04,Moneda Nacional (TAMN),16.68,porcentaje,anual,SBS
2026-07-04,Moneda Nacional (TAMN+1),17.68,porcentaje,anual,SBS
2026-07-04,Moneda Nacional (TAMN+2),18.68,porcentaje,anual,SBS
2026-07-04,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
2026-07-05,Moneda Nacional (TAMN),16.68,porcentaje,anual,SBS
2026-07-05,Moneda Nacional (TAMN+1),17.68,porcentaje,anual,SBS
2026-07-05,Moneda Nacional (TAMN+2),18.68,porcentaje,anual,SBS
2026-07-05,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
2026-07-06,Moneda Nacional (TAMN),16.68,porcentaje,anual,SBS
2026-07-06,Moneda Nacional (TAMN+1),17.68,porcentaje,anual,SBS
2026-07-06,Moneda Nacional (TAMN+2),18.68,porcentaje,anual,SBS
2026-07-06,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
2026-07-07,Moneda Nacional (TAMN),16.65,porcentaje,anual,SBS
2026-07-07,Moneda Nacional (TAMN+1),17.65,porcentaje,anual,SBS
2026-07-07,Moneda Nacional (TAMN+2),18.65,porcentaje,anual,SBS
2026-07-07,Moneda Extranjera (TAMEX),9.39,porcentaje,anual,SBS
2026-07-08,Moneda Nacional (TAMN),16.55,porcentaje,anual,SBS
2026-07-08,Moneda Nacional (TAMN+1),17.55,porcentaje,anual,SBS
2026-07-08,Moneda Nacional (TAMN+2),18.55,porcentaje,anual,SBS
2026-07-08,Moneda Extranjera (TAMEX),9.33,porcentaje,anual,SBS
2026-07-09,Moneda Nacional (TAMN),16.55,porcentaje,anual,SBS
2026-07-09,Moneda Nacional (TAMN+1),17.55,porcentaje,anual,SBS
2026-07-09,Moneda Nacional (TAMN+2),18.55,porcentaje,anual,SBS
2026-07-09,Moneda Extranjera (TAMEX),9.33,porcentaje,anual,SBS
2026-07-10,Moneda Nacional (TAMN),16.59,porcentaje,anual,SBS
2026-07-10,Moneda Nacional (TAMN+1),17.59,porcentaje,anual,SBS
2026-07-10,Moneda Nacional (TAMN+2),18.59,porcentaje,anual,SBS
2026-07-10,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-07-11,Moneda Nacional (TAMN),16.61,porcentaje,anual,SBS
2026-07-11,Moneda Nacional (TAMN+1),17.61,porcentaje,anual,SBS
2026-07-11,Moneda Nacional (TAMN+2),18.61,porcentaje,anual,SBS
2026-07-11,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-07-12,Moneda Nacional (TAMN),16.61,porcentaje,anual,SBS
2026-07-12,Moneda Nacional (TAMN+1),17.61,porcentaje,anual,SBS
2026-07-12,Moneda Nacional (TAMN+2),18.61,porcentaje,anual,SBS
2026-07-12,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-07-13,Moneda Nacional (TAMN),16.61,porcentaje,anual,SBS
2026-07-13,Moneda Nacional (TAMN+1),17.61,porcentaje,anual,SBS
2026-07-13,Moneda Nacional (TAMN+2),18.61,porcentaje,anual,SBS
2026-07-13,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-07-14,Moneda Nacional (TAMN),16.63,porcentaje,anual,SBS
2026-07-14,Moneda Nacional (TAMN+1),17.63,porcentaje,anual,SBS
2026-07-14,Moneda Nacional (TAMN+2),18.63,porcentaje,anual,SBS
2026-07-14,Moneda Extranjera (TAMEX),9.39,porcentaje,anual,SBS
2026-07-15,Moneda Nacional (TAMN),16.69,porcentaje,anual,SBS
2026-07-15,Moneda Nacional (TAMN+1),17.69,porcentaje,anual,SBS
2026-07-15,Moneda Nacional (TAMN+2),18.69,porcentaje,anual,SBS
2026-07-15,Moneda Extranjera (TAMEX),9.41,porcentaje,anual,SBS
2026-07-16,Moneda Nacional (TAMN),16.67,porcentaje,anual,SBS
2026-07-16,Moneda Nacional (TAMN+1),17.67,porcentaje,anual,SBS
2026-07-16,Moneda Nacional (TAMN+2),18.67,porcentaje,anual,SBS
2026-07-16,Moneda Extranjera (TAMEX),9.4,porcentaje,anual,SBS
2026-07-17,Moneda Nacional (TAMN),16.6,porcentaje,anual,SBS
2026-07-17,Moneda Nacional (TAMN+1),17.6,porcentaje,anual,SBS
2026-07-17,Moneda Nacional (TAMN+2),18.6,porcentaje,anual,SBS
2026-07-17,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
2026-07-18,Moneda Nacional (TAMN),16.56,porcentaje,anual,SBS
2026-07-18,Moneda Nacional (TAMN+1),17.56,porcentaje,anual,SBS
2026-07-18,Moneda Nacional (TAMN+2),18.56,porcentaje,anual,SBS
2026-07-18,Moneda Extranjera (TAMEX),9.35,porcentaje,anual,SBS
2026-07-19,Moneda Nacional (TAMN),16.56,porcentaje,anual,SBS
2026-07-19,Moneda Nacional (TAMN+1),17.56,porcentaje,anual,SBS
2026-07-19,Moneda Nacional (TAMN+2),18.56,porcentaje,anual,SBS
2026-07-19,Moneda Extranjera (TAMEX),9.35,porcentaje,anual,SBS
2026-07-20,Moneda Nacional (TAMN),16.56,porcentaje,anual,SBS
2026-07-20,Moneda Nacional (TAMN+1),17.56,porcentaje,anual,SBS
2026-07-20,Moneda Nacional (TAMN+2),18.56,porcentaje,anual,SBS
2026-07-20,Moneda Extranjera (TAMEX),9.35,porcentaje,anual,SBS
2026-07-21,Moneda Nacional (TAMN),16.58,porcentaje,anual,SBS
2026-07-21,Moneda Nacional (TAMN+1),17.58,porcentaje,anual,SBS
2026-07-21,Moneda Nacional (TAMN+2),18.58,porcentaje,anual,SBS
2026-07-21,Moneda Extranjera (TAMEX),9.36,porcentaje,anual,SBS
2026-07-22,Moneda Nacional (TAMN),16.54,porcentaje,anual,SBS
2026-07-22,Moneda Nacional (TAMN+1),17.54,porcentaje,anual,SBS
2026-07-22,Moneda Nacional (TAMN+2),18.54,porcentaje,anual,SBS
2026-07-22,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
2026-07-23,Moneda Nacional (TAMN),16.46,porcentaje,anual,SBS
2026-07-23,Moneda Nacional (TAMN+1),17.46,porcentaje,anual,SBS
2026-07-23,Moneda Nacional (TAMN+2),18.46,porcentaje,anual,SBS
2026-07-23,Moneda Extranjera (TAMEX),9.31,porcentaje,anual,SBS
2026-07-24,Moneda Nacional (TAMN),16.46,porcentaje,anual,SBS
2026-07-24,Moneda Nacional (TAMN+1),17.46,porcentaje,anual,SBS
2026-07-24,Moneda Nacional (TAMN+2),18.46,porcentaje,anual,SBS
2026-07-24,Moneda Extranjera (TAMEX),9.31,porcentaje,anual,SBS
2026-07-25,Moneda Nacional (TAMN),16.47,porcentaje,anual,SBS
2026-07-25,Moneda Nacional (TAMN+1),17.47,porcentaje,anual,SBS
2026-07-25,Moneda Nacional (TAMN+2),18.47,porcentaje,anual,SBS
2026-07-25,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
2026-07-26,Moneda Nacional (TAMN),16.47,porcentaje,anual,SBS
2026-07-26,Moneda Nacional (TAMN+1),17.47,porcentaje,anual,SBS
2026-07-26,Moneda Nacional (TAMN+2),18.47,porcentaje,anual,SBS
2026-07-26,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
2026-07-27,Moneda Nacional (TAMN),16.47,porcentaje,anual,SBS
2026-07-27,Moneda Nacional (TAMN+1),17.47,porcentaje,anual,SBS
2026-07-27,Moneda Nacional (TAMN+2),18.47,porcentaje,anual,SBS
2026-07-27,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
