Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
COMPARTAMOS BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3.3
CMAC PIURA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,3
CMAC HUANCAYO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.85
BN. SANTANDER CONS.,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.8
CMAC DEL SANTA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.6
CMAC CUSCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.6
ALFIN BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,2.5
CMAC AREQUIPA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.7
BANBIF,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.4
MIBANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1.15
BANCO PICHINCHA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,1
SCOTIABANK PERU,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,0.75
INTERBANK,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,0.5
BANCO DE CREDITO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,07-06-2025,,,,,,0.25
FINANCIERA EFECTIVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,5.4,
BANCO RIPLEY,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,4.25,
BANCO FALABELLA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,4,
FINANCIERA CONFIANZA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.5,
BBVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.5,
CMCP LIMA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.4,
COMPARTAMOS BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.3,
CMAC TRUJILLO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3.2,
CMAC PIURA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,3,
CMAC HUANCAYO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.85,
BN. SANTANDER CONS.,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.8,
CMAC DEL SANTA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.6,
CMAC CUSCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.6,
ALFIN BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,2.5,
CMAC AREQUIPA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.7,
BANBIF,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.4,
MIBANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1.15,
BANCO PICHINCHA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,0.75,
INTERBANK,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,0.5,
BANCO DE CREDITO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,07-06-2025,,,,,0.2,
FINANCIERA EFECTIVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,5.4,
BANCO RIPLEY,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,4.25,
BANCO FALABELLA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,4,
CMAC TRUJILLO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3.85,
FINANCIERA CONFIANZA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3.5,
BBVA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3.5,
CMCP LIMA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3.4,
COMPARTAMOS BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3.4,
CMAC PIURA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,3,
CMAC HUANCAYO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,2.95,
CMAC DEL SANTA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,2.8,
BN. SANTANDER CONS.,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,2.8,
CMAC CUSCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,2.6,
ALFIN BANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,2.5,
CMAC AREQUIPA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,1.7,
BANBIF,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,1.4,
MIBANCO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,1.15,
BANCO PICHINCHA,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,0.75,
INTERBANK,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,0.5,
BANCO DE CREDITO,,ANCASH,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,07-06-2025,,,,,0.25,
MIBANCO,0.25,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC AREQUIPA,0.25,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
INTERBANK,0.2,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO DE CREDITO,0.1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
FINANC. PROEMPRESA,0.1,APURIMAC,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
